	area	rooms	bathroom	parking spaces	floor	animal	furniture	hoa	target	property_tax	fire_insurance	city_Belo Horizonte	city_Campinas	city_Porto Alegre	city_Rio de Janeiro	city_São Paulo
390	170	3	2	2	5	0	0	2199	5000	423	64	0	0	0	0	1
391	150	3	2	0	1	0	0	700	3000	42	39	0	0	0	0	1
392	60	2	2	1	11	1	0	469	1500	51	22	0	0	1	0	0
393	43	1	1	0	4	0	1	290	2100	66	31	0	0	1	0	0
394	130	3	2	2	4	1	1	800	3500	0	45	0	0	0	0	1
395	69	3	2	0	7	1	1	650	1900	185	25	0	0	0	0	1
396	306	3	2	2	0	1	0	0	2500	422	38	0	1	0	0	0
397	187	3	2	3	0	1	0	500	3500	193	53	0	0	0	0	1
398	385	3	4	3	0	1	0	0	9000	1500	136	0	0	0	0	1
399	355	4	4	3	0	1	0	0	7300	660	110	0	0	0	0	1
400	90	2	1	1	2	1	0	405	1100	380	17	0	0	1	0	0
401	190	3	4	4	0	1	0	0	5000	275	76	0	0	0	0	1
402	181	2	1	2	0	1	0	0	1400	132	22	0	1	0	0	0
403	350	3	5	4	13	1	0	4000	3490	1750	45	0	0	0	0	1
404	168	5	3	2	2	1	0	1443	2900	408	39	1	0	0	0	0
405	73	2	1	0	1	1	0	1600	2800	204	37	0	0	0	1	0
406	378	5	5	4	4	1	0	4000	3000	2000	39	0	0	0	0	1
407	60	2	1	1	0	1	0	0	1300	180	20	0	1	0	0	0
408	362	4	5	0	19	0	0	4138	15000	1975	200	1	0	0	0	0
409	90	3	2	0	0	1	0	0	1700	136	26	0	0	0	0	1
410	42	1	1	0	4	0	1	500	1973	79	26	0	0	0	1	0
411	56	2	1	1	18	1	0	568	1000	88	13	0	0	0	1	0
412	16	1	1	0	1	0	0	0	850	30	11	0	0	0	0	1
413	90	2	2	2	15	0	1	1400	10000	0	127	0	0	0	0	1
414	67	1	1	0	13	1	0	375	850	55	12	1	0	0	0	0
415	488	4	3	3	0	1	0	14130	6400	1214	82	0	0	0	0	1
416	30	1	1	0	10	1	0	850	1100	60	15	0	0	0	1	0
417	290	6	3	4	0	1	0	0	8000	1525	121	0	0	0	0	1
418	266	3	3	4	10	1	0	4700	6400	1500	82	0	0	0	0	1
419	47	2	1	1	4	1	0	260	900	25	12	0	1	0	0	0
420	590	6	6	2	0	1	1	750	8000	975	122	0	0	0	1	0
421	900	4	9	8	1	1	0	0	15000	5700	226	0	0	0	0	1
422	86	2	1	1	0	1	0	0	2200	110	34	0	0	0	0	1
423	290	3	3	2	0	1	1	0	15000	1000	226	0	0	0	0	1
424	84	3	2	2	4	1	0	750	3300	100	49	0	0	1	0	0
425	160	3	1	2	0	1	0	0	5000	225	76	0	0	0	0	1
426	37	1	1	0	3	0	1	470	3500	127	45	0	0	0	0	1
427	73	3	1	1	4	1	0	308	850	46	11	0	1	0	0	0
428	350	4	5	5	17	1	1	2400	15000	2400	191	0	0	0	0	1
429	57	1	1	0	2	1	0	200	1100	10	15	0	0	0	1	0
430	48	1	1	0	9	1	0	350	650	21	9	0	1	0	0	0
431	30	1	1	0	8	1	0	390	800	25	11	0	0	0	1	0
432	198	6	3	4	0	1	0	0	2000	145	31	0	1	0	0	0
433	47	1	1	0	2	0	0	300	1000	59	15	0	0	1	0	0
434	60	2	1	1	3	1	0	250	800	22	12	0	0	1	0	0
435	230	3	3	0	9	1	1	1700	5000	109	64	0	0	0	0	1
436	90	2	1	1	0	0	0	0	1520	0	25	1	0	0	0	0
437	129	3	2	1	8	1	1	1200	3255	167	42	0	0	0	1	0
438	240	4	4	4	22	1	0	1980	6672	417	85	0	0	0	0	1
439	55	1	1	0	14	1	0	700	1020	29	15	0	0	1	0	0
440	52	1	1	0	0	1	0	150	1200	42	18	0	0	1	0	0
441	250	3	4	3	8	1	0	1610	6000	1089	77	0	0	0	0	1
442	200	3	2	2	19	1	0	2573	10000	1121	127	0	0	0	0	1
443	312	4	3	3	1	1	0	1498	2300	463	31	1	0	0	0	0
444	230	5	5	3	0	1	0	0	9900	620	149	0	0	0	0	1
445	72	2	2	2	9	1	0	750	2480	209	32	0	0	0	0	1
446	55	2	1	0	5	1	1	620	2400	24	31	0	0	0	0	1
447	72	2	2	1	2	0	1	914	3600	133	47	0	0	0	1	0
448	50	2	1	0	0	1	0	0	1200	83	19	0	0	0	0	1
449	17	1	1	0	1	1	0	0	2700	5	35	0	0	0	0	1
450	160	3	3	2	4	1	0	150	2400	263	32	1	0	0	0	0
451	214	4	4	3	5	1	0	2638	6520	1187	83	0	0	0	0	1
452	65	1	1	0	0	1	0	300	1800	30	24	0	0	0	1	0
453	136	3	2	1	10	0	1	1300	6500	267	47	0	0	0	0	1
454	70	2	2	1	6	1	0	440	1900	57	28	0	0	1	0	0
455	38	1	1	0	2	1	0	340	650	350	10	0	0	1	0	0
456	450	8	5	5	0	1	0	0	8000	1000	121	0	0	0	0	1
457	67	2	1	1	2	1	0	1217	2200	130	29	0	0	0	1	0
458	20	1	1	0	1	0	0	0	1100	35	14	0	0	0	0	1
459	41	1	1	0	12	1	0	290	1530	60	20	0	0	0	0	1
460	50	2	1	1	7	1	0	500	1550	7	20	0	0	0	0	1
461	205	3	3	3	0	1	0	0	5525	575	84	0	0	0	0	1
462	100	3	2	1	0	1	0	0	3300	500	50	0	0	0	0	1
463	190	3	4	4	16	1	1	2849	15000	1160	191	0	0	0	0	1
464	45	2	1	0	0	1	0	0	1350	0	23	1	0	0	0	0
465	57	1	1	1	2	1	0	605	800	66	11	0	1	0	0	0
466	88	1	2	2	3	1	0	340	1600	40	24	0	0	1	0	0
467	70	1	1	1	10	1	1	459	3400	80	44	0	0	0	0	1
468	76	2	2	0	11	1	1	646	2800	0	36	0	0	0	0	1
469	36	1	1	0	10	1	0	450	1370	29	18	0	0	0	1	0
470	61	2	2	2	11	1	0	445	2500	42	37	0	0	1	0	0
471	280	4	3	6	0	1	1	0	12500	706	188	0	0	0	0	1
472	480	5	6	3	0	1	0	0	5000	1000	76	0	0	0	0	1
473	45	1	1	1	17	1	1	0	1950	0	25	0	1	0	0	0
474	42	1	1	0	9	1	1	1290	1500	184	20	0	0	0	0	1
475	62	2	1	0	4	1	0	352	736	28	11	0	0	1	0	0
476	38	2	1	0	2	1	0	90	1500	0	20	0	0	0	0	1
477	44	1	1	1	8	0	1	578	2400	0	31	0	0	0	0	1
478	75	3	2	2	11	1	0	630	2800	167	36	0	0	0	0	1
479	66	2	1	1	2	1	0	650	1250	0	17	0	0	0	1	0
480	125	3	3	2	0	1	0	0	2800	38	43	0	0	0	0	1
481	62	2	1	2	7	1	0	609	1500	90	20	0	1	0	0	0
482	77	2	1	1	5	1	0	1148	3100	464	40	0	0	0	0	1
483	136	2	4	2	7	1	0	1540	4800	242	61	0	0	0	0	1
484	200	4	2	1	5	1	0	2115	5000	328	64	0	0	0	0	1
485	35	1	1	0	1	0	0	250	1305	0	17	0	0	0	0	1
486	250	4	3	2	0	1	1	10	4500	100	68	0	0	0	0	1
487	90	2	2	2	0	1	1	0	4100	0	62	0	0	0	0	1
488	72	2	2	1	7	1	0	480	850	9	11	0	1	0	0	0
489	168	3	3	5	16	1	0	1675	3500	184	45	0	0	0	0	1
490	360	3	4	3	5	1	1	4000	13200	500	193	0	0	1	0	0
491	38	1	1	1	9	1	0	500	740	30	10	0	1	0	0	0
492	23	1	1	1	26	1	0	487	2300	59	30	0	0	0	0	1
493	440	3	3	3	7	0	0	100	10500	84	154	0	0	1	0	0
494	120	3	3	2	9	1	1	1200	3500	109	45	0	0	0	0	1
495	90	2	2	0	5	1	0	830	2500	84	33	0	0	0	1	0
496	125	4	2	0	7	1	0	1006	1632	150	14	0	0	1	0	0
497	200	3	4	3	6	1	1	1800	5058	1200	65	0	0	0	0	1
498	190	3	3	2	5	1	0	1800	3260	292	42	0	0	0	0	1
499	123	3	2	1	3	1	0	363	2600	143	35	1	0	0	0	0
500	53	2	1	1	0	1	0	284	2000	41	26	0	1	0	0	0
501	70	2	1	1	2	1	0	560	2180	60	29	0	0	0	1	0
502	90	2	2	2	17	1	1	1500	12200	454	155	0	0	0	0	1
503	95	3	2	0	0	1	0	0	1590	0	24	0	0	0	0	1
504	74	3	1	1	4	1	0	474	900	40	12	0	1	0	0	0
505	64	1	1	1	15	0	0	620	3600	0	46	0	0	0	0	1
506	155	4	5	3	14	0	0	1850	6000	625	77	0	0	0	0	1
507	125	3	1	2	3	0	0	1000	2200	159	29	0	0	0	1	0
508	40	1	1	1	9	1	1	350	1580	25	21	0	0	0	0	1
509	350	3	2	4	0	1	1	0	6522	492	116	0	0	1	0	0
510	417	3	5	8	0	1	0	0	7650	450	126	1	0	0	0	0
511	350	4	4	4	0	1	0	0	6000	192	107	0	0	1	0	0
512	40	1	1	1	8	0	0	440	2800	100	36	0	0	0	0	1
513	30	1	1	1	15	0	1	668	3500	127	45	0	0	0	0	1
514	142	3	4	2	4	1	0	1100	4500	375	58	0	0	0	0	1
515	110	3	3	2	5	1	1	1300	4000	300	59	0	0	1	0	0
516	100	4	4	1	0	1	0	0	10000	9	151	0	0	0	0	1
517	377	5	4	3	0	1	0	0	8000	900	121	0	0	0	0	1
518	230	2	3	3	17	1	1	2575	8000	633	102	0	0	0	0	1
519	35	1	1	0	5	0	1	450	1800	91	7	0	0	0	0	1
520	32	1	1	1	16	1	0	533	2900	0	37	0	0	0	0	1
521	74	2	1	1	5	1	0	569	2024	71	8	0	0	0	0	1
522	147	2	3	4	19	1	0	2600	1200	375	16	0	0	0	0	1
523	35	1	1	0	3	1	1	480	2500	60	32	0	0	0	0	1
524	26	1	1	0	7	1	1	630	1500	84	20	0	0	0	1	0
525	70	2	2	1	5	1	1	517	1700	5	22	0	0	0	0	1
526	150	3	3	3	19	1	1	1800	2800	740	36	0	0	0	0	1
527	200	3	3	2	0	1	0	0	8000	292	121	0	0	0	0	1
528	60	1	1	1	14	1	0	583	1100	49	14	0	1	0	0	0
529	250	4	5	3	2	1	0	1700	2550	334	33	0	0	0	0	1
530	44	1	2	0	12	0	1	3300	3300	126	42	0	0	0	0	1
531	250	7	5	2	0	1	1	0	6000	0	91	0	0	0	0	1
532	157	3	2	0	7	1	0	1325	4500	347	58	0	0	0	0	1
533	97	2	2	0	1	1	0	1200	5600	0	71	0	0	0	0	1
534	548	4	7	6	17	1	0	5905	15000	2484	200	1	0	0	0	0
535	28	1	1	0	1	1	0	0	1325	0	17	0	0	0	0	1
536	250	3	4	0	1	1	1	2000	10000	1667	127	0	0	0	0	1
537	193	4	2	2	0	1	0	0	8900	255	146	1	0	0	0	0
538	428	5	5	4	0	1	1	0	9600	667	158	1	0	0	0	0
539	50	2	1	0	2	0	0	200	950	0	13	0	0	0	0	1
540	135	2	3	2	5	0	0	2000	12300	542	156	0	0	0	0	1
541	103	2	2	1	8	1	0	530	1600	221	21	0	0	0	1	0
542	103	3	2	2	2	1	0	1500	1360	292	18	0	1	0	0	0
543	80	3	2	1	0	1	0	740	1500	150	20	0	0	0	0	1
544	160	3	3	2	10	1	0	1229	4000	390	51	0	0	0	0	1
545	238	4	3	4	24	1	0	2980	10200	1816	130	0	0	0	0	1
546	500	7	4	4	0	1	0	0	5500	167	91	1	0	0	0	0
547	580	5	5	4	4	1	0	9900	15000	2200	191	0	0	0	0	1
548	80	1	1	0	0	1	0	0	1370	50	21	0	0	0	0	1
549	210	4	5	3	12	1	1	2620	2975	1184	38	0	0	0	0	1
550	106	3	3	1	7	1	0	900	2250	186	33	0	0	1	0	0
551	30	1	1	0	11	1	0	500	1200	21	16	0	0	0	1	0
552	156	3	2	1	0	1	0	0	2000	147	31	0	0	0	0	1
553	60	1	1	1	0	1	0	0	1250	0	19	0	0	0	0	1
554	200	3	4	0	2	1	0	3672	3600	780	46	0	0	0	0	1
555	70	2	2	0	1	1	0	280	1000	138	13	0	0	0	0	1
556	177	4	5	4	5	1	0	1500	9200	959	117	0	0	0	0	1
557	103	3	3	2	0	1	0	735	2500	19	38	0	0	0	0	1
558	440	4	4	4	0	1	0	0	12000	2500	181	0	0	0	0	1
559	65	2	1	1	8	1	1	600	1700	92	22	0	0	0	0	1
560	260	5	3	3	12	1	0	2000	4000	487	54	1	0	0	0	0
561	200	4	4	6	0	1	0	0	4320	375	65	0	0	0	0	1
562	96	3	2	1	12	1	0	1122	3050	231	39	0	0	0	0	1
563	68	2	2	1	2	1	1	690	2900	137	37	0	0	0	0	1
564	300	5	5	5	0	0	0	0	4500	450	74	1	0	0	0	0
565	34	1	1	0	2	1	0	305	750	27	10	0	0	0	0	1
566	398	5	6	0	2	1	0	3500	8500	700	108	0	1	0	0	0
567	100	1	1	0	1	1	0	0	2600	0	35	1	0	0	0	0
568	176	4	5	3	6	1	1	2136	6500	704	87	1	0	0	0	0
569	90	2	2	2	4	0	1	500	4000	250	54	1	0	0	0	0
570	680	7	6	8	0	1	0	0	8000	428	132	1	0	0	0	0
571	220	4	3	0	9	1	1	3000	15000	1138	200	1	0	0	0	0
572	110	2	2	2	0	0	0	0	2120	174	32	0	0	0	0	1
573	180	3	2	1	2	1	1	1260	5500	255	70	0	0	0	0	1
574	36	1	1	1	8	1	0	410	1800	93	8	0	0	0	0	1
575	450	4	4	4	8	1	0	2394	12700	836	170	1	0	0	0	0
576	103	3	2	0	1	1	0	812	3300	336	43	0	0	0	1	0
577	101	2	2	2	5	1	0	480	1800	500	27	0	0	1	0	0
578	196	4	4	0	11	1	0	2450	6000	1458	77	0	0	0	0	1
579	28	1	1	0	0	1	0	495	1980	68	26	0	0	0	1	0
580	260	3	4	4	0	1	0	0	4500	0	68	0	0	0	0	1
581	330	4	2	5	0	1	0	0	1870	400	29	0	0	0	0	1
582	70	3	2	1	6	1	0	607	1189	96	16	0	0	0	1	0
583	33	1	1	0	3	1	0	500	1200	13	16	0	0	0	1	0
584	160	3	3	2	3	1	0	2200	10500	505	134	0	0	0	0	1
585	60	2	1	1	9	1	0	506	1350	42	18	0	0	0	0	1
586	36	1	1	1	1	1	0	130	1379	99	10	0	0	0	0	1
587	20	1	1	0	1	1	1	0	2060	0	27	0	0	0	0	1
588	70	2	1	0	1	1	0	375	750	26	11	0	0	1	0	0
589	180	3	4	4	0	1	1	0	4700	2	71	0	0	0	0	1
590	105	3	3	1	5	1	0	980	2150	0	28	0	0	0	0	1
591	275	4	5	4	1	1	0	4200	9700	1334	123	0	0	0	0	1
592	450	2	2	5	0	1	0	0	1512	71	25	1	0	0	0	0
593	360	4	6	4	0	1	0	864	7700	300	116	0	1	0	0	0
594	140	2	2	1	5	0	1	700	1900	150	25	0	0	0	0	1
595	900	3	5	8	0	1	0	0	8000	2250	121	0	0	0	0	1
596	152	3	5	3	9	1	0	1600	6000	321	88	0	0	1	0	0
597	280	3	4	3	0	1	1	0	8000	500	121	0	0	0	0	1
598	230	4	4	3	5	0	0	2564	2500	934	32	0	0	0	0	1
599	92	3	2	3	6	1	0	700	2100	167	27	0	1	0	0	0
600	58	1	1	1	0	1	0	0	1100	34	19	1	0	0	0	0
601	41	2	1	1	5	0	0	248	1193	0	16	0	1	0	0	0
602	206	4	4	3	10	1	0	1890	12000	917	153	0	0	0	0	1
603	214	3	3	2	1	1	0	2016	5900	227	75	0	1	0	0	0
604	110	2	2	1	18	1	0	1286	1710	0	22	0	0	0	0	1
605	100	2	1	0	0	1	0	0	777	25	13	1	0	0	0	0
606	80	2	2	1	4	1	0	250	1200	0	16	1	0	0	0	0
607	311	3	4	3	20	0	0	3075	13000	1753	174	1	0	0	0	0
608	200	2	3	2	1	1	1	1700	15000	667	191	0	0	0	0	1
609	96	3	2	2	10	1	0	800	3200	189	41	0	1	0	0	0
610	140	4	2	1	1	0	0	1700	6000	380	78	0	0	0	1	0
611	138	3	3	2	17	1	0	1100	7070	382	90	0	0	0	0	1
612	140	3	3	1	6	1	1	2200	3900	359	50	0	0	0	0	1
613	60	2	2	1	2	0	0	592	1250	0	17	0	0	0	1	0
614	40	1	1	0	0	0	0	0	600	34	10	0	0	0	0	1
615	178	3	4	4	6	1	1	2700	10200	667	130	0	0	0	0	1
616	140	3	3	2	0	1	1	0	4900	25	74	0	0	0	0	1
617	72	2	1	0	1	1	0	864	1020	0	13	0	0	0	0	1
618	117	2	1	1	5	0	1	720	2700	11	35	0	0	0	0	1
619	35	1	1	1	1	1	0	0	977	30	13	0	0	0	0	1
620	42	1	1	0	1	1	1	360	890	0	13	0	0	1	0	0
621	29	1	1	0	1	1	0	0	1100	8	15	1	0	0	0	0
622	130	2	1	0	1	1	0	650	2150	9	28	0	0	0	0	1
623	100	3	2	1	4	1	0	2350	5000	333	65	0	0	0	1	0
624	39	1	1	0	4	1	0	450	609	44	8	0	0	0	1	0
625	61	1	1	0	9	0	0	394	1600	0	21	0	0	0	0	1
626	750	4	5	5	0	0	0	0	10400	667	157	0	1	0	0	0
627	142	4	3	2	3	1	0	900	2700	277	36	1	0	0	0	0
628	650	4	4	8	0	1	0	0	7500	200	113	0	1	0	0	0
629	69	2	2	0	0	1	0	0	1700	73	26	0	0	0	0	1
630	100	2	2	4	0	1	0	0	2600	46	40	0	0	0	0	1
631	300	4	2	2	3	1	0	1750	8000	500	107	1	0	0	0	0
632	190	3	4	3	14	1	1	1700	2740	900	35	0	0	0	0	1
633	115	2	2	0	13	1	0	950	4500	2731	58	0	0	0	1	0
634	119	3	1	1	5	1	0	926	1200	100	16	0	1	0	0	0
635	100	2	3	1	4	1	1	1200	1890	42	24	0	0	0	0	1
636	55	2	1	1	3	1	0	400	1087	0	14	0	0	0	0	1
637	44	1	1	1	2	1	1	724	3000	89	39	0	0	0	0	1
638	316	4	6	4	18	1	1	4767	8000	1963	102	0	0	0	0	1
639	83	2	3	2	0	1	0	200	3500	167	53	0	0	0	0	1
640	1000	5	7	8	0	1	0	0	14980	1904	246	1	0	0	0	0
641	150	3	2	1	8	1	0	1172	4800	0	61	0	0	0	0	1
642	53	2	1	1	7	1	0	450	4200	42	54	0	0	0	0	1
643	49	2	1	1	0	1	0	400	970	4	13	0	0	0	0	1
644	185	3	3	2	6	1	0	1200	2200	100	28	0	1	0	0	0
645	40	1	1	0	0	1	0	0	1200	20	19	0	0	0	1	0
646	65	2	1	0	3	1	0	654	1140	9	15	0	0	0	0	1
647	67	3	2	1	10	0	0	496	1560	72	20	0	0	0	0	1
648	46	1	1	1	9	1	0	500	2200	35	28	0	0	0	0	1
649	205	3	2	1	2	1	0	950	2200	156	28	0	1	0	0	0
650	550	5	5	3	0	1	0	0	9000	500	160	0	0	1	0	0
651	50	1	1	1	3	1	0	393	650	33	9	0	1	0	0	0
652	266	4	5	4	7	1	0	2900	10900	1167	139	0	0	0	0	1
653	280	3	2	2	10	1	1	3140	8000	1126	104	0	0	0	1	0
654	1600	6	6	6	0	1	1	0	7600	1834	115	0	0	0	0	1
655	70	1	1	0	4	1	0	760	2400	156	31	0	0	0	0	1
656	84	3	2	2	8	0	0	700	2340	250	30	0	0	0	0	1
657	40	1	1	0	3	0	0	496	1000	116	14	1	0	0	0	0
658	117	3	2	1	7	1	0	750	4110	384	53	0	0	0	1	0
659	68	2	2	2	8	1	1	1030	3430	236	44	0	0	0	0	1
660	140	2	2	2	11	1	1	692	2800	104	38	1	0	0	0	0
661	450	4	2	3	0	1	0	0	13000	1000	196	0	0	0	0	1
662	44	1	2	0	3	1	0	140	1350	100	20	0	0	1	0	0
663	40	1	1	1	3	1	1	686	3200	52	41	0	0	0	0	1
664	70	1	2	1	1	1	1	1300	8250	209	105	0	0	0	0	1
665	50	1	2	0	0	1	0	0	900	50	14	0	0	0	0	1
666	405	2	3	0	7	1	0	3500	4000	699	54	1	0	0	0	0
667	75	2	2	1	1	1	0	700	3160	165	41	0	0	0	0	1
668	80	3	3	1	3	1	0	560	1501	0	20	1	0	0	0	0
669	450	4	5	6	0	1	0	0	12000	1334	181	0	0	0	0	1
670	225	4	5	4	10	1	1	1600	7106	0	91	0	0	0	0	1
671	250	3	2	3	35	1	1	2500	15000	1084	191	0	0	0	0	1
672	60	2	1	1	5	0	0	965	2200	165	28	0	0	0	0	1
673	31	1	1	1	9	0	1	1500	3400	150	44	0	0	0	0	1
674	100	3	1	3	0	1	0	0	2000	164	31	0	0	0	0	1
675	20	1	1	0	6	0	0	420	1050	79	14	1	0	0	0	0
676	200	3	4	8	0	1	0	0	7000	25	106	0	0	0	0	1
677	50	1	1	1	8	1	0	780	1690	62	22	0	1	0	0	0
678	61	3	2	2	15	1	0	712	2200	90	28	0	0	0	0	1
679	200	3	4	2	3	1	0	4475	9800	820	125	0	0	0	0	1
680	100	2	2	0	0	1	0	0	11000	100	181	1	0	0	0	0
681	365	4	5	6	4	1	0	3722	13900	2588	177	0	0	0	0	1
682	38	1	1	0	13	1	0	414	3000	64	39	0	0	0	0	1
683	49	2	1	0	4	1	0	362	1350	58	18	0	0	0	1	0
684	207	3	5	4	6	1	0	2400	12000	934	153	0	0	0	0	1
685	82	3	2	1	6	1	0	825	1500	142	20	0	1	0	0	0
686	400	5	4	3	0	1	0	0	4000	250	61	0	0	0	0	1
687	170	4	2	2	6	1	0	2420	9000	834	116	0	0	0	1	0
688	105	3	2	2	3	1	1	370	2890	217	43	0	0	1	0	0
689	383	4	4	5	2	1	0	2189	3004	709	39	0	0	0	0	1
690	168	3	3	3	3	1	0	1605	2700	322	35	0	0	0	0	1
691	53	2	2	1	10	1	1	1940	2400	389	31	0	0	0	0	1
692	320	4	3	2	0	1	0	0	4500	125	80	0	0	1	0	0
693	300	3	4	3	18	1	0	3500	9900	834	126	0	0	0	0	1
694	100	3	2	3	0	1	0	0	2200	0	34	0	1	0	0	0
695	40	1	1	0	0	1	0	0	900	80	12	0	0	0	0	1
696	180	3	1	0	0	1	0	0	2500	334	38	0	0	0	0	1
697	257	4	5	4	8	1	1	2730	7500	1107	96	0	0	0	0	1
698	178	2	4	2	2	1	0	2300	7000	891	89	0	0	0	0	1
699	179	3	3	0	9	0	1	1828	12000	472	153	0	0	0	0	1
700	64	2	1	0	1	1	0	300	1750	42	26	0	0	1	0	0
701	60	2	1	0	1	1	0	326	990	25	15	0	0	1	0	0
702	55	1	1	1	11	0	0	696	2200	148	28	0	0	0	0	1
703	50	1	1	0	8	0	0	470	1970	0	25	0	0	0	0	1
704	82	3	2	2	19	0	0	470	1994	0	26	0	0	0	0	1
705	60	1	1	1	7	1	0	650	1210	106	16	0	0	0	1	0
706	40	1	1	1	9	0	1	1300	1200	68	18	0	0	1	0	0
707	230	4	4	8	0	1	0	0	5100	320	77	0	1	0	0	0
708	73	2	1	1	2	1	0	680	1300	20	17	0	0	0	0	1
709	79	2	2	1	1	1	1	600	2000	75	26	0	0	0	0	1
710	230	3	4	2	3	1	0	2000	4800	292	61	0	0	0	0	1
711	214	3	3	3	4	1	0	3575	14000	1050	181	0	0	0	1	0
712	120	2	1	0	0	1	0	0	1500	90	23	0	0	0	0	1
713	200	4	2	1	0	0	0	0	2500	334	38	0	0	0	0	1
714	85	3	2	2	9	0	1	940	3300	102	49	0	0	1	0	0
715	45	1	1	1	1	0	1	3000	5520	0	70	0	0	0	0	1
716	30	1	1	0	4	1	0	198	755	22	12	0	0	1	0	0
717	57	2	2	1	3	1	0	476	2300	0	30	0	0	0	0	1
718	500	4	7	3	0	1	0	0	15000	2500	226	0	0	0	0	1
719	322	4	5	5	17	1	1	2700	15000	1875	191	0	0	0	0	1
720	20	1	1	0	3	0	0	224	1530	0	20	0	0	0	0	1
721	100	2	2	1	0	0	0	0	1346	0	24	0	0	1	0	0
722	620	4	6	4	1	1	0	8133	15000	4520	191	0	0	0	0	1
723	240	4	3	5	0	1	0	0	2500	120	45	0	0	1	0	0
724	95	3	2	2	10	1	0	900	7000	142	89	0	0	0	0	1
725	35	1	1	1	6	1	0	542	2100	99	27	0	0	0	0	1
726	325	5	4	7	0	1	1	0	8900	417	146	1	0	0	0	0
727	58	3	1	1	1	1	1	456	2800	21	36	0	0	0	0	1
728	200	4	4	3	6	0	0	1400	9000	1000	115	0	0	0	0	1
729	92	3	2	2	2	1	0	1407	1100	250	14	0	0	0	0	1
730	65	2	1	1	9	1	0	450	1545	94	7	1	0	0	0	0
731	57	2	1	0	2	1	0	378	800	31	11	0	1	0	0	0
732	50	2	1	1	2	1	0	400	1600	0	21	0	0	0	0	1
733	165	4	5	2	4	1	1	2500	9500	315	121	0	0	0	0	1
734	70	2	1	1	6	1	0	900	1900	122	25	0	0	0	1	0
735	230	4	3	1	1	0	0	2400	4000	513	51	0	0	0	0	1
736	34	1	1	0	3	0	1	820	2000	114	26	0	0	0	1	0
737	25	1	1	0	0	0	0	0	660	0	11	0	0	0	1	0
738	50	2	1	1	2	1	0	0	1800	0	23	0	0	0	0	1
739	120	3	2	2	2	1	1	700	2975	155	44	0	0	1	0	0
740	60	2	1	1	0	1	0	0	1400	96	25	0	0	1	0	0
741	67	2	2	1	8	1	0	980	2240	215	29	0	0	0	0	1
742	22	1	1	0	26	1	0	384	2100	40	27	0	0	0	0	1
743	197	3	1	2	0	1	0	0	2100	290	32	0	0	0	0	1
744	105	3	3	1	3	1	1	1300	2300	130	34	0	0	1	0	0
745	80	2	2	1	0	0	0	0	1556	0	8	0	0	0	0	1
746	140	4	2	2	5	0	0	820	2500	253	34	1	0	0	0	0
747	70	2	2	1	9	1	0	1200	4000	184	52	0	0	0	1	0
748	383	5	5	4	0	1	0	0	10000	250	178	0	0	1	0	0
749	172	3	4	3	5	1	0	1650	9000	900	115	0	0	0	0	1
750	57	2	2	1	6	0	0	425	1800	75	27	0	0	1	0	0
751	32	1	1	1	23	1	0	1800	2000	416	26	0	0	0	0	1
752	341	10	6	7	0	1	0	0	5500	459	91	1	0	0	0	0
753	600	5	6	8	0	1	1	0	10500	642	173	1	0	0	0	0
754	43	2	1	1	13	0	0	307	2000	18	26	0	0	0	0	1
755	98	3	2	1	1	1	0	727	1233	84	16	0	1	0	0	0
756	36	2	1	0	6	1	0	590	1790	0	23	0	0	0	0	1
757	42	1	1	0	4	1	1	500	2800	79	37	0	0	0	1	0
758	120	3	3	3	8	0	0	700	2700	167	35	0	1	0	0	0
759	78	2	2	1	8	1	0	720	1400	290	19	0	0	0	1	0
760	113	3	4	2	7	1	0	1600	4000	591	51	0	0	0	0	1
761	47	2	1	1	1	0	0	560	1390	0	18	0	0	0	0	1
762	60	2	2	1	5	1	0	478	1300	0	17	0	0	0	0	1
763	77	2	1	0	1	0	0	0	1130	25	17	0	0	1	0	0
764	75	2	2	1	3	1	0	200	1500	142	22	0	0	1	0	0
765	60	3	1	1	3	1	0	470	1550	0	20	0	0	0	0	1
766	240	3	4	3	9	1	0	2100	5800	825	74	0	0	0	0	1
767	48	1	1	1	4	1	0	633	3400	114	44	0	0	0	0	1
768	70	3	1	1	8	1	0	395	1300	71	18	1	0	0	0	0
769	345	3	3	0	0	0	1	0	3500	150	58	1	0	0	0	0
770	250	4	2	3	2	0	1	3000	15000	100	191	0	0	0	0	1
771	158	4	4	3	4	1	1	1990	3500	589	45	0	0	0	0	1
772	55	2	1	1	0	1	1	0	1300	34	24	0	0	1	0	0
773	80	2	1	1	17	1	0	866	1820	235	24	0	0	0	1	0
774	42	1	1	1	11	1	0	500	2200	50	33	0	0	1	0	0
775	80	3	3	2	20	1	0	600	4450	242	57	0	0	0	0	1
776	50	1	1	0	1	1	0	519	1550	28	20	0	0	0	0	1
777	380	4	3	2	9	1	0	3220	15000	1348	194	0	0	0	1	0
778	85	2	2	1	6	1	1	1200	5300	67	68	0	0	0	0	1
779	120	4	3	2	1	1	0	0	3250	0	44	1	0	0	0	0
780	214	4	5	4	6	1	0	2235	3251	1026	42	0	0	0	0	1
781	277	4	4	6	5	1	0	4200	3800	1947	49	0	0	0	0	1
782	50	2	1	1	4	1	0	330	1080	0	14	0	1	0	0	0
